id_venda;operador;valor_total;forma_pagamento;data_venda
37388;Caixa Simulador;15,00;DINHEIRO;05/12/2024 23:44
36582;Caixa Simulador;93,00;CRÉDITO;05/12/2024 23:14
26181;Caixa Simulador;126,00;DINHEIRO;05/12/2024 22:50
10492;Caixa Simulador;24,00;DINHEIRO;05/12/2024 22:28
30768;Caixa Simulador;55,50;DÉBITO;05/12/2024 22:20
28265;Caixa Simulador;4,00;DINHEIRO;05/12/2024 20:11
25503;Caixa Simulador;43,00;DÉBITO;05/12/2024 18:56
37025;Caixa Simulador;90,00;DINHEIRO;05/12/2024 18:52
5416;Caixa Simulador;33,50;PIX;05/12/2024 18:49
24256;Caixa Simulador;28,00;DINHEIRO;05/12/2024 18:48
9732;Caixa Simulador;3,00;CRÉDITO;05/12/2024 18:47
13139;Caixa Simulador;8,00;CRÉDITO;05/12/2024 18:36
1167;Caixa Simulador;92,50;PIX;05/12/2024 18:19
5057;Caixa Simulador;19,00;DÉBITO;05/12/2024 18:17
36217;Caixa Simulador;41,00;PIX;05/12/2024 17:39
34412;Caixa Simulador;36,50;PIX;05/12/2024 17:33
30730;Caixa Simulador;9,00;DINHEIRO;05/12/2024 17:24
38924;Caixa Simulador;59,00;DÉBITO;05/12/2024 17:15
5377;Caixa Simulador;83,50;DINHEIRO;05/12/2024 17:15
11219;Caixa Simulador;29,00;DÉBITO;05/12/2024 17:13
133;Caixa Simulador;10,00;CRÉDITO;05/12/2024 17:00
12011;Caixa Simulador;57,00;DINHEIRO;05/12/2024 16:57
20530;Caixa Simulador;21,50;DÉBITO;05/12/2024 16:55
22117;Caixa Simulador;21,00;CRÉDITO;05/12/2024 16:54
23749;Caixa Simulador;7,00;PIX;05/12/2024 16:46
24898;Caixa Simulador;20,00;DINHEIRO;05/12/2024 16:45
13278;Caixa Simulador;24,00;DÉBITO;05/12/2024 16:27
18457;Caixa Simulador;12,00;CRÉDITO;05/12/2024 16:11
12655;Caixa Simulador;4,00;CRÉDITO;05/12/2024 13:14
4253;Caixa Simulador;14,00;DINHEIRO;05/12/2024 12:29
8906;Caixa Simulador;10,00;DÉBITO;05/12/2024 08:46
1356;Caixa Simulador;24,00;PIX;05/12/2024 08:28
1068;Caixa Simulador;87,00;PIX;05/12/2024 08:15
8810;Caixa Simulador;57,00;PIX;05/12/2024 08:15
22094;Caixa Simulador;4,00;CRÉDITO;05/12/2024 08:04
14471;Caixa Simulador;123,00;DINHEIRO;05/12/2024 08:03
25398;Caixa Simulador;14,50;PIX;05/12/2024 07:52
20268;Caixa Simulador;24,50;CRÉDITO;05/12/2024 07:41
8431;Caixa Simulador;1,50;CRÉDITO;05/12/2024 07:39
35923;Caixa Simulador;115,00;CRÉDITO;05/12/2024 07:35
35230;Caixa Simulador;54,50;DÉBITO;05/12/2024 07:27
11743;Caixa Simulador;136,00;CRÉDITO;05/12/2024 07:16
12473;Caixa Simulador;56,00;DÉBITO;05/12/2024 07:15
35436;Caixa Simulador;130,00;PIX;05/12/2024 07:13
27412;Caixa Simulador;11,00;DÉBITO;05/12/2024 06:53
32924;Caixa Simulador;36,00;PIX;05/12/2024 06:42
31688;Caixa Simulador;30,50;DINHEIRO;05/12/2024 06:27
29636;Caixa Simulador;59,00;PIX;05/12/2024 06:26
7031;Caixa Simulador;15,00;DINHEIRO;05/12/2024 06:22
11332;Caixa Simulador;99,50;DÉBITO;05/12/2024 06:17
2804;Caixa Simulador;61,00;PIX;05/12/2024 03:40
27443;Caixa Simulador;63,50;CRÉDITO;05/12/2024 03:13
30254;Caixa Simulador;30,00;DÉBITO;05/12/2024 02:10
29398;Caixa Simulador;29,00;DINHEIRO;04/12/2024 20:26
23497;Caixa Simulador;75,00;CRÉDITO;04/12/2024 19:53
6987;Caixa Simulador;46,00;PIX;04/12/2024 19:26
26265;Caixa Simulador;42,50;CRÉDITO;04/12/2024 18:56
17000;Caixa Simulador;21,00;DINHEIRO;04/12/2024 18:42
845;Caixa Simulador;9,00;DÉBITO;04/12/2024 18:35
28532;Caixa Simulador;26,50;DÉBITO;04/12/2024 18:24
4569;Caixa Simulador;18,50;DINHEIRO;04/12/2024 18:24
4615;Caixa Simulador;32,00;CRÉDITO;04/12/2024 18:24
8459;Caixa Simulador;17,50;PIX;04/12/2024 18:17
32460;Caixa Simulador;25,50;CRÉDITO;04/12/2024 18:07
22283;Caixa Simulador;45,00;DINHEIRO;04/12/2024 18:03
1796;Caixa Simulador;55,00;CRÉDITO;04/12/2024 18:01
5549;Caixa Simulador;0,50;CRÉDITO;04/12/2024 18:00
30968;Caixa Simulador;44,00;PIX;04/12/2024 17:52
11692;Caixa Simulador;49,00;DÉBITO;04/12/2024 17:21
22264;Caixa Simulador;4,50;PIX;04/12/2024 17:12
29921;Caixa Simulador;55,00;DÉBITO;04/12/2024 17:02
18765;Caixa Simulador;19,50;DÉBITO;04/12/2024 16:39
10287;Caixa Simulador;12,00;DINHEIRO;04/12/2024 16:38
8513;Caixa Simulador;37,00;DÉBITO;04/12/2024 16:37
3789;Caixa Simulador;42,00;DINHEIRO;04/12/2024 16:36
17926;Caixa Simulador;100,00;CRÉDITO;04/12/2024 16:34
23228;Caixa Simulador;48,00;PIX;04/12/2024 16:32
28223;Caixa Simulador;92,00;PIX;04/12/2024 16:26
4983;Caixa Simulador;35,00;DÉBITO;04/12/2024 16:24
11531;Caixa Simulador;6,00;CRÉDITO;04/12/2024 16:19
20197;Caixa Simulador;62,00;PIX;04/12/2024 16:16
10668;Caixa Simulador;37,50;CRÉDITO;04/12/2024 16:12
6138;Caixa Simulador;12,00;DINHEIRO;04/12/2024 16:10
1533;Caixa Simulador;62,00;DÉBITO;04/12/2024 16:05
33206;Caixa Simulador;54,00;CRÉDITO;04/12/2024 14:51
11643;Caixa Simulador;60,00;CRÉDITO;04/12/2024 14:18
38723;Caixa Simulador;13,00;PIX;04/12/2024 12:25
34933;Caixa Simulador;57,00;PIX;04/12/2024 11:59
32935;Caixa Simulador;24,00;DÉBITO;04/12/2024 10:08
20443;Caixa Simulador;43,00;CRÉDITO;04/12/2024 09:16
32787;Caixa Simulador;3,00;DINHEIRO;04/12/2024 08:56
32361;Caixa Simulador;19,00;PIX;04/12/2024 08:47
9771;Caixa Simulador;24,00;PIX;04/12/2024 08:39
33332;Caixa Simulador;22,00;PIX;04/12/2024 08:29
16788;Caixa Simulador;93,00;DÉBITO;04/12/2024 08:15
39330;Caixa Simulador;61,00;DÉBITO;04/12/2024 08:08
12598;Caixa Simulador;28,50;DINHEIRO;04/12/2024 07:54
39467;Caixa Simulador;21,00;CRÉDITO;04/12/2024 07:51
18490;Caixa Simulador;28,00;DÉBITO;04/12/2024 07:23
6057;Caixa Simulador;59,00;DÉBITO;04/12/2024 07:15
11002;Caixa Simulador;30,00;CRÉDITO;04/12/2024 07:14
6771;Caixa Simulador;99,00;CRÉDITO;04/12/2024 07:10
24979;Caixa Simulador;105,00;DÉBITO;04/12/2024 07:05
27656;Caixa Simulador;48,00;DÉBITO;04/12/2024 06:45
31152;Caixa Simulador;12,00;DÉBITO;04/12/2024 06:41
36823;Caixa Simulador;36,00;DÉBITO;04/12/2024 06:38
32103;Caixa Simulador;59,00;DÉBITO;04/12/2024 06:23
19225;Caixa Simulador;143,00;DÉBITO;04/12/2024 06:22
26789;Caixa Simulador;20,00;PIX;04/12/2024 04:59
3578;Caixa Simulador;25,50;CRÉDITO;04/12/2024 03:41
28171;Caixa Simulador;30,00;PIX;04/12/2024 02:44
16315;Caixa Simulador;40,00;DÉBITO;04/12/2024 02:37
3317;Caixa Simulador;106,00;DÉBITO;04/12/2024 02:13
36642;Caixa Simulador;156,50;CRÉDITO;04/12/2024 00:59
18979;Caixa Simulador;156,00;DÉBITO;03/12/2024 23:36
29026;Caixa Simulador;39,00;DINHEIRO;03/12/2024 23:19
17609;Caixa Simulador;36,50;DÉBITO;03/12/2024 22:49
8222;Caixa Simulador;41,50;PIX;03/12/2024 22:21
8996;Caixa Simulador;36,00;PIX;03/12/2024 22:06
10079;Caixa Simulador;26,00;DINHEIRO;03/12/2024 21:02
38664;Caixa Simulador;108,50;CRÉDITO;03/12/2024 20:50
17994;Caixa Simulador;45,00;CRÉDITO;03/12/2024 20:24
20524;Caixa Simulador;8,00;PIX;03/12/2024 19:53
20292;Caixa Simulador;112,00;DÉBITO;03/12/2024 18:52
35668;Caixa Simulador;19,00;DINHEIRO;03/12/2024 18:44
30871;Caixa Simulador;27,50;PIX;03/12/2024 18:24
25889;Caixa Simulador;78,00;DINHEIRO;03/12/2024 18:23
12421;Caixa Simulador;20,00;CRÉDITO;03/12/2024 18:13
17240;Caixa Simulador;39,50;PIX;03/12/2024 17:35
17617;Caixa Simulador;59,00;DINHEIRO;03/12/2024 17:22
32937;Caixa Simulador;115,00;DÉBITO;03/12/2024 16:53
38778;Caixa Simulador;145,00;DINHEIRO;03/12/2024 16:50
13952;Caixa Simulador;105,50;DINHEIRO;03/12/2024 16:46
35;Caixa Simulador;56,00;DINHEIRO;03/12/2024 16:43
26348;Caixa Simulador;18,00;DINHEIRO;03/12/2024 16:41
13942;Caixa Simulador;39,00;PIX;03/12/2024 16:40
29239;Caixa Simulador;124,00;CRÉDITO;03/12/2024 16:34
8879;Caixa Simulador;14,00;PIX;03/12/2024 16:32
18659;Caixa Simulador;6,00;DINHEIRO;03/12/2024 16:31
11063;Caixa Simulador;49,00;CRÉDITO;03/12/2024 15:34
34861;Caixa Simulador;67,00;DÉBITO;03/12/2024 08:59
10343;Caixa Simulador;32,00;DÉBITO;03/12/2024 08:55
31275;Caixa Simulador;10,00;PIX;03/12/2024 08:40
819;Caixa Simulador;88,00;DÉBITO;03/12/2024 08:18
7344;Caixa Simulador;88,00;DÉBITO;03/12/2024 08:17
7207;Caixa Simulador;94,00;PIX;03/12/2024 08:04
34949;Caixa Simulador;120,50;DINHEIRO;03/12/2024 07:57
1636;Caixa Simulador;128,00;DINHEIRO;03/12/2024 07:47
22073;Caixa Simulador;20,50;DÉBITO;03/12/2024 07:40
38491;Caixa Simulador;31,00;DÉBITO;03/12/2024 07:27
37022;Caixa Simulador;49,00;PIX;03/12/2024 07:18
5987;Caixa Simulador;115,50;DÉBITO;03/12/2024 07:16
29203;Caixa Simulador;10,00;DÉBITO;03/12/2024 07:03
13479;Caixa Simulador;91,00;CRÉDITO;03/12/2024 06:35
3432;Caixa Simulador;106,00;PIX;03/12/2024 06:31
11178;Caixa Simulador;37,50;PIX;03/12/2024 06:29
16078;Caixa Simulador;20,00;DINHEIRO;03/12/2024 06:23
31075;Caixa Simulador;61,50;PIX;03/12/2024 06:19
407;Caixa Simulador;27,00;DÉBITO;03/12/2024 06:03
35194;Caixa Simulador;72,00;DINHEIRO;03/12/2024 05:43
11535;Caixa Simulador;108,00;PIX;03/12/2024 04:51
36176;Caixa Simulador;103,00;DINHEIRO;03/12/2024 04:47
27774;Caixa Simulador;33,00;PIX;03/12/2024 04:22
23439;Caixa Simulador;1,50;PIX;03/12/2024 02:45
12325;Caixa Simulador;49,50;PIX;03/12/2024 02:40
10283;Caixa Simulador;55,50;PIX;03/12/2024 02:05
32061;Caixa Simulador;35,00;DÉBITO;03/12/2024 01:40
27369;Caixa Simulador;93,00;DINHEIRO;03/12/2024 01:09
6684;Caixa Simulador;25,00;PIX;02/12/2024 23:46
31322;Caixa Simulador;48,00;DÉBITO;02/12/2024 21:55
5166;Caixa Simulador;14,00;DINHEIRO;02/12/2024 21:09
10124;Caixa Simulador;18,00;CRÉDITO;02/12/2024 20:42
27463;Caixa Simulador;37,50;CRÉDITO;02/12/2024 19:46
28031;Caixa Simulador;39,50;PIX;02/12/2024 18:59
16750;Caixa Simulador;9,00;DÉBITO;02/12/2024 18:58
16992;Caixa Simulador;80,00;DINHEIRO;02/12/2024 18:13
33698;Caixa Simulador;14,00;CRÉDITO;02/12/2024 17:56
2981;Caixa Simulador;22,00;DÉBITO;02/12/2024 17:49
32048;Caixa Simulador;4,00;DÉBITO;02/12/2024 17:47
38891;Caixa Simulador;12,00;DÉBITO;02/12/2024 17:42
6670;Caixa Simulador;122,00;DÉBITO;02/12/2024 17:32
29033;Caixa Simulador;66,00;CRÉDITO;02/12/2024 17:26
7942;Caixa Simulador;12,00;CRÉDITO;02/12/2024 17:22
6898;Caixa Simulador;50,00;DINHEIRO;02/12/2024 17:19
35677;Caixa Simulador;2,50;CRÉDITO;02/12/2024 17:10
39496;Caixa Simulador;20,00;PIX;02/12/2024 17:01
22670;Caixa Simulador;1,00;CRÉDITO;02/12/2024 16:51
29001;Caixa Simulador;42,00;PIX;02/12/2024 16:49
9573;Caixa Simulador;60,50;PIX;02/12/2024 16:43
24293;Caixa Simulador;109,00;PIX;02/12/2024 16:31
32163;Caixa Simulador;71,00;CRÉDITO;02/12/2024 16:09
2039;Caixa Simulador;68,00;PIX;02/12/2024 16:09
1677;Caixa Simulador;57,00;DINHEIRO;02/12/2024 16:00
34549;Caixa Simulador;26,00;DÉBITO;02/12/2024 14:34
16628;Caixa Simulador;45,00;DINHEIRO;02/12/2024 14:25
18242;Caixa Simulador;48,00;PIX;02/12/2024 14:10
23507;Caixa Simulador;33,00;DINHEIRO;02/12/2024 14:09
13986;Caixa Simulador;40,00;DÉBITO;02/12/2024 14:06
14367;Caixa Simulador;77,00;CRÉDITO;02/12/2024 12:59
33489;Caixa Simulador;48,00;DINHEIRO;02/12/2024 12:56
15175;Caixa Simulador;69,00;CRÉDITO;02/12/2024 12:16
4589;Caixa Simulador;14,00;DÉBITO;02/12/2024 11:34
10871;Caixa Simulador;42,00;DINHEIRO;02/12/2024 09:33
5474;Caixa Simulador;37,00;DINHEIRO;02/12/2024 09:29
15328;Caixa Simulador;52,00;PIX;02/12/2024 08:58
39874;Caixa Simulador;69,50;CRÉDITO;02/12/2024 08:56
33501;Caixa Simulador;72,00;CRÉDITO;02/12/2024 08:51
20381;Caixa Simulador;25,00;DÉBITO;02/12/2024 08:43
21606;Caixa Simulador;36,00;DÉBITO;02/12/2024 08:26
26357;Caixa Simulador;32,00;CRÉDITO;02/12/2024 08:16
39029;Caixa Simulador;22,50;PIX;02/12/2024 08:14
30041;Caixa Simulador;16,00;PIX;02/12/2024 07:46
23583;Caixa Simulador;109,00;DÉBITO;02/12/2024 07:44
31904;Caixa Simulador;38,50;DINHEIRO;02/12/2024 07:42
20087;Caixa Simulador;28,50;CRÉDITO;02/12/2024 07:34
15528;Caixa Simulador;40,00;PIX;02/12/2024 07:31
30012;Caixa Simulador;61,00;CRÉDITO;02/12/2024 07:27
36980;Caixa Simulador;27,00;PIX;02/12/2024 07:24
31996;Caixa Simulador;60,50;DÉBITO;02/12/2024 07:17
18749;Caixa Simulador;96,00;DINHEIRO;02/12/2024 06:56
15862;Caixa Simulador;22,00;DINHEIRO;02/12/2024 06:41
34063;Caixa Simulador;107,00;DÉBITO;02/12/2024 06:34
33508;Caixa Simulador;12,50;DINHEIRO;02/12/2024 04:33
16502;Caixa Simulador;1,00;DÉBITO;02/12/2024 02:56
10553;Caixa Simulador;23,50;DÉBITO;01/12/2024 21:25
2646;Caixa Simulador;14,00;CRÉDITO;01/12/2024 21:16
4566;Caixa Simulador;19,50;DINHEIRO;01/12/2024 21:04
38614;Caixa Simulador;36,00;CRÉDITO;01/12/2024 20:31
5929;Caixa Simulador;24,50;PIX;01/12/2024 19:07
15764;Caixa Simulador;103,00;CRÉDITO;01/12/2024 18:53
10985;Caixa Simulador;25,00;PIX;01/12/2024 18:36
35025;Caixa Simulador;30,00;CRÉDITO;01/12/2024 18:33
36585;Caixa Simulador;131,00;PIX;01/12/2024 18:33
6243;Caixa Simulador;31,50;DÉBITO;01/12/2024 18:14
33197;Caixa Simulador;126,00;DINHEIRO;01/12/2024 18:11
5169;Caixa Simulador;34,50;DINHEIRO;01/12/2024 18:00
7368;Caixa Simulador;99,00;DÉBITO;01/12/2024 17:58
26435;Caixa Simulador;24,00;PIX;01/12/2024 17:58
20843;Caixa Simulador;24,00;PIX;01/12/2024 17:38
24055;Caixa Simulador;14,00;DÉBITO;01/12/2024 17:37
37439;Caixa Simulador;20,50;CRÉDITO;01/12/2024 17:25
16151;Caixa Simulador;33,00;DINHEIRO;01/12/2024 17:18
27786;Caixa Simulador;56,00;DINHEIRO;01/12/2024 16:54
23961;Caixa Simulador;7,00;DINHEIRO;01/12/2024 16:54
7302;Caixa Simulador;45,00;CRÉDITO;01/12/2024 16:38
29741;Caixa Simulador;30,00;PIX;01/12/2024 16:37
2927;Caixa Simulador;40,00;DÉBITO;01/12/2024 16:12
11022;Caixa Simulador;54,50;DINHEIRO;01/12/2024 16:06
9982;Caixa Simulador;36,00;DINHEIRO;01/12/2024 16:00
23760;Caixa Simulador;118,50;CRÉDITO;01/12/2024 13:10
25759;Caixa Simulador;18,00;DINHEIRO;01/12/2024 11:34
36661;Caixa Simulador;59,00;DÉBITO;01/12/2024 11:05
36099;Caixa Simulador;41,00;DINHEIRO;01/12/2024 10:01
2985;Caixa Simulador;20,00;PIX;01/12/2024 08:57
14179;Caixa Simulador;13,00;CRÉDITO;01/12/2024 08:57
9053;Caixa Simulador;38,50;CRÉDITO;01/12/2024 08:42
35452;Caixa Simulador;72,00;DINHEIRO;01/12/2024 08:41
9056;Caixa Simulador;80,00;CRÉDITO;01/12/2024 08:38
14585;Caixa Simulador;18,00;DINHEIRO;01/12/2024 08:35
29534;Caixa Simulador;40,00;CRÉDITO;01/12/2024 08:33
9338;Caixa Simulador;12,00;DÉBITO;01/12/2024 08:30
30854;Caixa Simulador;67,00;PIX;01/12/2024 08:27
6756;Caixa Simulador;52,50;PIX;01/12/2024 08:22
20874;Caixa Simulador;31,00;PIX;01/12/2024 08:19
28139;Caixa Simulador;18,00;DINHEIRO;01/12/2024 07:53
22004;Caixa Simulador;75,50;DÉBITO;01/12/2024 07:50
11006;Caixa Simulador;9,00;DÉBITO;01/12/2024 07:45
17817;Caixa Simulador;35,00;PIX;01/12/2024 07:39
22581;Caixa Simulador;90,00;PIX;01/12/2024 07:11
37332;Caixa Simulador;22,50;PIX;01/12/2024 07:10
21781;Caixa Simulador;106,50;PIX;01/12/2024 06:59
33407;Caixa Simulador;14,00;CRÉDITO;01/12/2024 06:49
13049;Caixa Simulador;56,00;PIX;01/12/2024 06:48
26511;Caixa Simulador;34,50;PIX;01/12/2024 06:34
24773;Caixa Simulador;18,00;CRÉDITO;01/12/2024 06:09
20872;Caixa Simulador;59,50;CRÉDITO;01/12/2024 06:05
4528;Caixa Simulador;24,50;DÉBITO;01/12/2024 04:48
6120;Caixa Simulador;134,00;PIX;01/12/2024 03:01
22538;Caixa Simulador;106,50;CRÉDITO;01/12/2024 03:00
5695;Caixa Simulador;22,00;DÉBITO;01/12/2024 01:52
3700;Caixa Simulador;46,00;DINHEIRO;01/12/2024 00:18
37241;Caixa Simulador;89,00;DINHEIRO;30/11/2024 23:46
9832;Caixa Simulador;61,00;DINHEIRO;30/11/2024 22:31
39362;Caixa Simulador;26,50;DÉBITO;30/11/2024 20:52
34727;Caixa Simulador;23,00;DINHEIRO;30/11/2024 18:55
14027;Caixa Simulador;47,00;PIX;30/11/2024 18:48
16119;Caixa Simulador;90,00;CRÉDITO;30/11/2024 18:44
19900;Caixa Simulador;35,00;DINHEIRO;30/11/2024 18:35
17359;Caixa Simulador;47,00;DÉBITO;30/11/2024 18:30
22695;Caixa Simulador;51,00;DINHEIRO;30/11/2024 18:28
37862;Caixa Simulador;56,00;PIX;30/11/2024 17:57
171;Caixa Simulador;124,00;DÉBITO;30/11/2024 17:50
24722;Caixa Simulador;44,50;CRÉDITO;30/11/2024 17:46
22136;Caixa Simulador;58,50;PIX;30/11/2024 17:46
20718;Caixa Simulador;20,50;DÉBITO;30/11/2024 17:41
7146;Caixa Simulador;12,00;DÉBITO;30/11/2024 17:11
7459;Caixa Simulador;42,00;DÉBITO;30/11/2024 16:56
35161;Caixa Simulador;53,00;CRÉDITO;30/11/2024 16:49
27590;Caixa Simulador;14,00;CRÉDITO;30/11/2024 16:46
3074;Caixa Simulador;24,00;DINHEIRO;30/11/2024 16:32
25344;Caixa Simulador;59,00;DÉBITO;30/11/2024 16:30
33494;Caixa Simulador;7,00;PIX;30/11/2024 16:30
14582;Caixa Simulador;63,00;PIX;30/11/2024 16:30
31668;Caixa Simulador;11,50;PIX;30/11/2024 16:26
23111;Caixa Simulador;33,00;PIX;30/11/2024 16:01
38172;Caixa Simulador;14,50;CRÉDITO;30/11/2024 14:11
10089;Caixa Simulador;60,50;PIX;30/11/2024 13:23
25575;Caixa Simulador;58,00;CRÉDITO;30/11/2024 12:26
21144;Caixa Simulador;45,00;DINHEIRO;30/11/2024 09:06
31968;Caixa Simulador;1,50;DÉBITO;30/11/2024 08:55
3590;Caixa Simulador;134,00;DINHEIRO;30/11/2024 08:55
22391;Caixa Simulador;31,00;PIX;30/11/2024 08:44
11648;Caixa Simulador;2,50;DINHEIRO;30/11/2024 08:29
15160;Caixa Simulador;20,00;DÉBITO;30/11/2024 08:28
33047;Caixa Simulador;30,00;CRÉDITO;30/11/2024 08:20
1049;Caixa Simulador;87,00;DINHEIRO;30/11/2024 08:16
1594;Caixa Simulador;87,00;CRÉDITO;30/11/2024 08:11
27629;Caixa Simulador;35,00;PIX;30/11/2024 07:53
848;Caixa Simulador;55,00;PIX;30/11/2024 07:41
31192;Caixa Simulador;54,00;PIX;30/11/2024 07:39
13790;Caixa Simulador;6,00;DÉBITO;30/11/2024 07:05
24730;Caixa Simulador;119,00;CRÉDITO;30/11/2024 06:51
22760;Caixa Simulador;21,00;PIX;30/11/2024 06:47
24308;Caixa Simulador;1,00;CRÉDITO;30/11/2024 06:41
37157;Caixa Simulador;36,00;DINHEIRO;30/11/2024 06:39
11220;Caixa Simulador;89,00;PIX;30/11/2024 06:27
11003;Caixa Simulador;77,00;PIX;30/11/2024 06:25
1688;Caixa Simulador;47,00;DÉBITO;30/11/2024 06:22
35040;Caixa Simulador;53,00;CRÉDITO;30/11/2024 06:19
729;Caixa Simulador;35,00;CRÉDITO;30/11/2024 03:01
13378;Caixa Simulador;72,00;DÉBITO;30/11/2024 01:41
16883;Caixa Simulador;21,00;DÉBITO;30/11/2024 00:16
2633;Caixa Simulador;12,50;DINHEIRO;29/11/2024 22:52
36611;Caixa Simulador;35,00;CRÉDITO;29/11/2024 22:10
12049;Caixa Simulador;9,00;PIX;29/11/2024 19:27
17108;Caixa Simulador;27,50;DÉBITO;29/11/2024 19:23
39;Caixa Simulador;73,50;CRÉDITO;29/11/2024 19:17
16444;Caixa Simulador;40,00;CRÉDITO;29/11/2024 18:56
28074;Caixa Simulador;75,00;DINHEIRO;29/11/2024 18:52
24020;Caixa Simulador;31,00;PIX;29/11/2024 18:49
13259;Caixa Simulador;33,50;DÉBITO;29/11/2024 18:47
608;Caixa Simulador;31,50;DÉBITO;29/11/2024 18:42
37756;Caixa Simulador;44,00;CRÉDITO;29/11/2024 18:25
26168;Caixa Simulador;48,50;CRÉDITO;29/11/2024 18:02
37082;Caixa Simulador;65,00;CRÉDITO;29/11/2024 18:02
3642;Caixa Simulador;80,00;PIX;29/11/2024 17:54
31260;Caixa Simulador;12,00;DÉBITO;29/11/2024 17:53
15969;Caixa Simulador;36,00;CRÉDITO;29/11/2024 17:52
4915;Caixa Simulador;26,50;DÉBITO;29/11/2024 17:43
18947;Caixa Simulador;1,50;PIX;29/11/2024 17:41
18192;Caixa Simulador;90,00;PIX;29/11/2024 17:37
14742;Caixa Simulador;70,00;DINHEIRO;29/11/2024 17:06
9772;Caixa Simulador;16,00;PIX;29/11/2024 16:58
14059;Caixa Simulador;18,00;CRÉDITO;29/11/2024 16:47
15460;Caixa Simulador;17,50;DÉBITO;29/11/2024 16:44
36295;Caixa Simulador;111,00;DÉBITO;29/11/2024 16:36
27830;Caixa Simulador;34,00;DINHEIRO;29/11/2024 16:29
16493;Caixa Simulador;72,00;CRÉDITO;29/11/2024 16:22
24073;Caixa Simulador;54,00;DÉBITO;29/11/2024 16:11
23499;Caixa Simulador;18,50;DÉBITO;29/11/2024 16:09
28498;Caixa Simulador;53,50;PIX;29/11/2024 15:26
24599;Caixa Simulador;36,00;CRÉDITO;29/11/2024 15:12
29931;Caixa Simulador;142,50;CRÉDITO;29/11/2024 15:07
36364;Caixa Simulador;28,00;CRÉDITO;29/11/2024 13:20
34050;Caixa Simulador;35,00;PIX;29/11/2024 11:56
9043;Caixa Simulador;41,00;CRÉDITO;29/11/2024 10:18
17471;Caixa Simulador;129,50;CRÉDITO;29/11/2024 08:30
10919;Caixa Simulador;160,00;DÉBITO;29/11/2024 08:28
981;Caixa Simulador;50,50;CRÉDITO;29/11/2024 07:38
21093;Caixa Simulador;44,00;CRÉDITO;29/11/2024 07:28
29419;Caixa Simulador;45,50;PIX;29/11/2024 07:26
8950;Caixa Simulador;90,00;DINHEIRO;29/11/2024 07:10
28195;Caixa Simulador;4,00;PIX;29/11/2024 07:10
36203;Caixa Simulador;12,00;CRÉDITO;29/11/2024 07:06
30091;Caixa Simulador;70,00;DÉBITO;29/11/2024 06:38
8830;Caixa Simulador;121,00;DINHEIRO;29/11/2024 06:02
9804;Caixa Simulador;2,00;DÉBITO;29/11/2024 03:15
12202;Caixa Simulador;17,00;DINHEIRO;29/11/2024 02:24
22365;Caixa Simulador;17,00;PIX;29/11/2024 01:58
20791;Caixa Simulador;35,00;CRÉDITO;29/11/2024 00:47
35807;Caixa Simulador;75,00;DÉBITO;29/11/2024 00:33
32713;Caixa Simulador;30,00;DÉBITO;29/11/2024 00:17
29997;Caixa Simulador;90,50;DINHEIRO;28/11/2024 23:12
11217;Caixa Simulador;37,00;CRÉDITO;28/11/2024 22:12
33836;Caixa Simulador;35,00;CRÉDITO;28/11/2024 21:10
5364;Caixa Simulador;20,50;CRÉDITO;28/11/2024 20:54
22808;Caixa Simulador;105,50;DINHEIRO;28/11/2024 20:38
39418;Caixa Simulador;23,00;PIX;28/11/2024 20:24
14934;Caixa Simulador;44,00;DINHEIRO;28/11/2024 19:57
25870;Caixa Simulador;38,00;PIX;28/11/2024 19:08
21653;Caixa Simulador;23,00;PIX;28/11/2024 18:48
23404;Caixa Simulador;17,00;DINHEIRO;28/11/2024 18:43
4139;Caixa Simulador;8,00;DINHEIRO;28/11/2024 18:42
10043;Caixa Simulador;45,00;PIX;28/11/2024 18:39
13001;Caixa Simulador;46,50;PIX;28/11/2024 18:08
8428;Caixa Simulador;2,50;CRÉDITO;28/11/2024 18:03
228;Caixa Simulador;44,00;CRÉDITO;28/11/2024 17:54
36465;Caixa Simulador;121,00;CRÉDITO;28/11/2024 17:49
21291;Caixa Simulador;24,00;DÉBITO;28/11/2024 17:47
7575;Caixa Simulador;35,00;DÉBITO;28/11/2024 17:44
35575;Caixa Simulador;18,00;DÉBITO;28/11/2024 17:37
19162;Caixa Simulador;10,00;PIX;28/11/2024 17:33
6595;Caixa Simulador;62,50;DÉBITO;28/11/2024 17:32
23184;Caixa Simulador;24,00;DÉBITO;28/11/2024 17:28
10173;Caixa Simulador;16,00;PIX;28/11/2024 17:19
11571;Caixa Simulador;28,00;DINHEIRO;28/11/2024 17:11
18655;Caixa Simulador;30,00;DÉBITO;28/11/2024 17:10
28213;Caixa Simulador;52,50;DINHEIRO;28/11/2024 17:09
10074;Caixa Simulador;12,50;DÉBITO;28/11/2024 16:38
17687;Caixa Simulador;52,00;DÉBITO;28/11/2024 16:28
10654;Caixa Simulador;46,00;DÉBITO;28/11/2024 16:19
22730;Caixa Simulador;2,50;PIX;28/11/2024 16:18
5533;Caixa Simulador;21,00;CRÉDITO;28/11/2024 16:12
14483;Caixa Simulador;0,50;CRÉDITO;28/11/2024 16:01
32130;Caixa Simulador;28,00;PIX;28/11/2024 15:05
